movie_name,id,short_comment,score,comment_time,votes,Fake
独行月球,王不留行,开心麻花 流水线 产品 ， 虽然 特效 升级 ， 制作 升级 ， 但是 故事 反而 降级 了 ， 讲故事 的 方法 越来越 懒 了 了像 。,3,2022-07-31 11:03:30,37,0
独行月球,王不留行,开心麻花 流水线 产品 ， 虽然 特效 升级 ， 制作 升级 ， 但是 故事 反而 降级 了 ， 讲故事 的 方法 越来越 懒 了 。,3,2022-07-31 11:03:30,37,0
一点就到家,沈辛成很枯燥🐝,是 国家 命题 没错 但 胯 / 真的 满分 ！ 完美 的 商业 喜剧片 剧本 写作 精密度 堪比 九十年代 的 好莱坞 都市 喜剧 毫 无尿点 。 三个 流量 无人 拉 这 最 关键 的 是 无论是 演员 作文 角色 之间 的 友谊 去 这条 将 中国 农村 改变 的 道路 都 叫 人 觉得 是 可信 的 这 在 现下 真的 很难 得 。 还是 看 🐵,5,2020-10-04 17:39:56,18,0
一点就到家,沈辛成很枯燥🐝,是 国家 谬误 没错 但 这 作文 真的 满分 ！ 完美 的 商业 喜剧片 剧本 写作 精密度 堪比 九十年代 的 好莱坞 都市 歌舞片 毫 无尿点 。 三个 流量 无人 拉 胯 最 关键 的 是 无论是 演员 / 角色 之间 的 友谊 还是 这条 将 中国 农村 改变 的 道路 都 叫 人 笑言 是 可信 的 这 在 现下 真的 很难 得 。 去 看 🐵,5,2020-10-04 17:39:56,18,0
一点就到家,沈辛成很枯燥🐝,是 国家 命题 没错 但 这 作文 真的 满分 ！ 完美 的 商业 喜剧片 剧本 写作 堪比 九十年代 的 好莱坞 都市 喜剧 毫 无尿点 。 三个 流量 无人 拉 胯 最 关键 的 是 无论是 演员 / 角色 之间 的 友谊 还是 这条 将 中国 农村 改变 的 道路 都 叫 人 觉得 是 可信 的 这 现下 真的 得 。 去 看 🐵,5,2020-10-04 17:39:56,18,0
一点就到家,沈辛成很枯燥🐝,是 国家 命题 没错   但 这 作文 真的 满分 ！ 完美 的 商业 喜剧片   剧本 写作 精密度 堪比 九十年代 的 好莱坞 都市 喜剧   毫 无尿点 。 三个 流量 无人 拉 胯   最 关键 的 是   无论是 演员 / 角色 之间 的 友谊   还是 这条 将 中国 农村 改变 的 道路   都 叫 人 觉得 是 可信 的   这 在 现下 真的 很难 得 。 去 看 🐵,5,2020-10-04 17:39:56,18,0
这个杀手不太冷静,消亡之人,喜剧 张力 是 建立 在 aside “ 表演 ” 二字 上 的 。 有人 在 演 ， 有人 没演 ， 有人 知道 这 是 在 演 ， 有人 不 知道 ， 而 窥 尽 所有 角色 状态 差异 的 观众 ， 自然 能 感受到 其中 的 幽默 。 这招 其实 不 新奇 。 如在 应该 说 ， 很难 得 开心麻花 在 用 脑子 而 非 看 现场表演 段子 搞笑 。 舞台 式 布景 打光 做 得 不错 。 而 既然 他们 演 的 就是 烂 演员 ， 夸张 就 不足挂齿 了 。 但是 ， 不是 幽默 加冷 就 叫 冷幽默 ， 加黑 就 叫 黑色幽默 ， 也 可以 是 冻得 瑟瑟 发抖 和 两眼一抹黑 。 其实 可以 更 高级 ， 但 大概 这 就是 开心麻花 的 选择 。 接下来 就 看 市场 的 伊奥尔迪县 选择 了 。 所幸 马丽 在 整部 ， 又 冷 又 飒 ， 像 把 靓丽 的 尖刀 。 她 的 状态 和 其他人 不 一样 。 他们 依然 无脑 插科打诨 ， 她 则 甚至于 冷嘲热讽 或者说 动作 迅猛 ， 也 只有 她 在 这部 黑色幽默 与 开心麻花 的 杂交 产物 中是 圆融 的 。 其实 一贯 如此 ， 她 是 开心麻花 的 锚 无风 ， 负责 了 她 参与 的 每部 电影 的 情感 重量 ， 貌似 即便 在 昨晚 的 小品 中 。 她 真的 该 去 演 正剧 … …,3,2022-02-01 15:14:45,186,0
这个杀手不太冷静,消亡之人,喜剧 张力 是 建立 在 “ 表演 ” 二字 上 的 有人 在 演 ， 有人 没演 ， 有人 知道 这 是 在 演 ， 不 知道 ， 而 窥 尽 所有 角色 状态 差异 的 观众 ， 自然 能 感受到 其中 的 幽默 。 这招 其实 不 。 应该 说 ， 很难 得 开心麻花 在 用 脑子 而 非 段子 搞笑 。 舞台 式 布景 打光 做 得 不错 。 而 既然 他们 演 的 就是 烂 演员 ， 夸张 就 不足挂齿 了 。 但是 ， 不是 幽默 加冷 就 叫 冷幽默 ， 加黑 就 叫 黑色幽默 ， 也 可以 是 冻得 瑟瑟 发抖 和 。 其实 可以 更 高级 ， 但 大概 这 就是 开心麻花 的 选择 。 接下来 就 看 市场 选择 了 。 所幸 马丽 在 ， 又 冷 又 飒 ， 像 把 靓丽 的 尖刀 。 她 的 状态 和 其他人 一样 。 依然 无脑 插科打诨 ， 她 则 冷嘲热讽 动作 ， 也 只有 她 在 这部 黑色幽默 与 开心麻花 的 杂交 产物 中是 圆融 的 。 其实 一贯 如此 ， 她 是 开心麻花 的 锚 ， 负责 她 参与 的 每部 电影 的 情感 重量 ， 即便 在 昨晚 的 小品 中 。 她 真的 该 去 演 正剧 … …,3,2022-02-01 15:14:45,186,0
这个杀手不太冷静,消亡之人,喜剧 张力 是 建立 在 “ 表演 ” 二字 上 的 。 有人 在 出演 ， 有人 没演 ， 有人 认得 这 是 在 出演 ， 有人 不够 认得 ， 而 窥 尽 所有 角色 状态 差异 的 广大观众 ， 自然 能 感受到 其中 的 幽默 。 这招 其实 不够 新奇 。 应该 说 ， 很难 得 开心麻花 在 用 脑子 而 非 段子 搞笑 。 舞台 式 布景 打光 做 得 不错 。 而 既然 他们 出演 的 就是 烂 演员 ， 夸张 就 不足挂齿 了 。 但是 ， 不是 幽默 加冷 就 叫 冷幽默 ， 加黑 就 叫 黑色幽默 ， 也 可以 是 冻得 瑟瑟 发抖 和 Lussan 。 其实 可以 更 高级 ， 但 据说 这 就是 开心麻花 的 选择 。 接下来 就 看 市场 的 选择 了 。 所幸 马丽 在 ， 又 腹满 又 飒 ， 像 把 靓丽 的 尖刀 。 她 的 状态 和 其他人 不够 一样 。 他们 依然 无脑 插科打诨 ， 她 则 冷嘲热讽 动作 迅猛 ， 也 只有 她 在 这部 黑色幽默 与 开心麻花 的 杂交 络合物 中是 圆融 的 。 其实 一贯 如此 ， 她 是 开心麻花 的 锚 ， 负责 了 她 参与 的 每部 电影 的 情感 重量 ， 即便 在 前天 的 小品 中 。 她 真的 该 去 出演 正剧 … …,3,2022-02-01 15:14:45,186,0
这个杀手不太冷静,消亡之人,喜剧 张力 是 建立 在 “ 表演 ” 二字 上 的 。 有人 在 演 ， 有人 没演 ， 有人 知道 这 是 在 演 ， 有人 不 知道 ， 而 窥 尽 所有 角色 状态 差异 的 观众 ， 自然 能 感受到 其中 的 幽默 。 这招 其实 不 新奇 。 应该 说 ， 很难 得 开心麻花 在 用 脑子 而 非 段子 搞笑 。 舞台 式 布景 打光 做 得 不错 。 而 既然 他们 演 的 就是 烂 演员 ， 夸张 就 不足挂齿 了 。 但是 ， 不是 幽默 加冷 就 叫 冷幽默 ， 加黑 就 叫 黑色幽默 ， 也 可以 是 冻得 瑟瑟 发抖 和 两眼一抹黑 。 其实 可以 更 高级 ， 但 大概 这 就是 开心麻花 的 选择 。 接下来 就 看 市场 的 选择 了 。 所幸 马丽 在 ， 又 冷 又 飒 ， 像 把 靓丽 的 尖刀 。 她 的 状态 和 其他人 不 一样 。 他们 依然 无脑 插科打诨 ， 她 则 冷嘲热讽 动作 迅猛 ， 也 只有 她 在 这部 黑色幽默 与 开心麻花 的 杂交 产物 中是 圆融 的 。 其实 一贯 如此 ， 她 是 开心麻花 的 锚 ， 负责 了 她 参与 的 每部 电影 的 情感 重量 ， 即便 在 昨晚 的 小品 中 。 她 真的 该 去 演 正剧 … …,3,2022-02-01 15:14:45,186,0
一周的朋友,一條魚佔滿了河,日版 雖然 俗套 ， 好歹 營造 出 的 感 十分 真切 ， 會 讓 人 相信 角色 們 彼此之間 的 友情 是 ， 然而 ， 看 完陸版 之後 ， 只想 向 日版 道歉 陸版 即便 做 了 大刀闊斧 的 改編 ， 不僅 沒 弱化 俗套 ， 反而 更顯 狗血 ， 而且 目光 所及 之處 皆 是 假 造型 假 ， 時代 假 ， 情感 假 ， 表演 假 ， 皆 懸浮 ， 盡皆降 智 ， 盡 皆 煩人 ， 盡 皆 矯情 ， 沒有 邏輯 ， 沒有 生活 沒有 人 味 ， 沒有 共鳴 ， 唯一 真實 的 一點 是 男生 輕易 被 原諒 而 女生 要 受盡 欺侮 。 如果 幾位 主演 的 是 兒童劇 ， 表演 可圈可點 ， 可惜 並不 是 如果 打哈欠 流出 的 目油 也 算淚 的話 ， 那 可是 真 讓 我 哭 了 一場 呢,1,2022-06-18 13:47:14,289,0
一周的朋友,一條魚佔滿了河,日版 雖然 俗套 ， 时向 好歹 營造 出 的 青春 感 十分 真切 ， 會 讓 人 相信 角色 們 彼此之間 的 友情 是 真的 ， 然而 ， 看 完陸版 之後 ， 只想 向 日版 道歉 。 陸版 即便 做 了 大刀闊斧 的 改編 ， 不僅 沒 弱化 俗套 ， 反而 更顯 唯一 狗血 ， 而且 目光 所及 之處 皆 是 假 ， 造型 假 ， 時代 假 ， 情感 假 ， 表演 假 ， 盡 皆 懸浮 ， 盡皆降 智 ， 盡 专心 皆 煩人 ， 盡 皆 矯情 ， 沒有 邏輯 ， 沒有 生活 ， 沒有 人 味 ， 沒有 共鳴 断言 ， 唯一 真實 的 一點 ， 是 男生 輕易 被 原諒 而 女生 要 受盡 的 欺侮 。 如果 幾位 主演 演 的 是 兒童劇 ， 表演 可圈可點 ， 可惜 並不 是 ， 所及 如果 在我看来 打哈欠 流出 的 目油 也 算淚 的話 ， 那 可是 真 讓 我 好好 哭 了 一場 呢 。,1,2022-06-18 13:47:14,289,0
一周的朋友,一條魚佔滿了河,日版 雖然 俗套 ， 嘛 營造 出 的 青春 感 十分 真切 ， 會 讓 人 断言 反派 們 彼此之間 的 友情 是 真的 ， 然而 ， 看 完陸版 之後 ， 只想 向 日版 控诉 。 陸版 即便 做 了 大刀闊斧 的 改編 ， 不僅 沒 弱化 俗套 ， 非但 更顯 狗血 ， 而且 目光 所及 之處 皆 是 假 ， 造型 假 ， 時代 假 ， 情感 假 ， 表演 假 ， 盡 皆 懸浮 ， 盡皆降 智 ， 盡 皆 煩人 ， 盡 皆 矯情 ， 沒有 邏輯 ， 沒有 生活 ， 沒有 人 爽口 ， 沒有 共鳴 ， 唯一 真實 的 一點 ， 是 男生 輕易 被 原諒 而 女生 要 受盡 欺负 。 如果 幾位 主演 演 的 是 兒童劇 ， 表演 可圈可點 ， 可惜 並不 是 ， 如果 打哈欠 流出 的 目油 也 算淚 的話 ， 那 可是 真 讓 我 好好 哭 了 一場 呢 。,1,2022-06-18 13:47:14,289,0
一周的朋友,一條魚佔滿了河,日版 雖然 俗套 ， 好歹 營造 出 的 青春 感 十分 真切 ， 會 讓 人 相信 角色 們 彼此之間 的 友情 是 真的 ， 然而 ， 看 完陸版 之後 ， 只想 向 日版 道歉 。 陸版 即便 做 了 大刀闊斧 的 改編 ， 不僅 沒 弱化 俗套 ， 反而 更顯 狗血 ， 而且 目光 所及 之處 皆 是 假 ， 造型 假 ， 時代 假 ， 情感 假 ， 表演 假 ， 盡 皆 懸浮 ， 盡皆降 智 ， 盡 皆 煩人 ， 盡 皆 矯情 ， 沒有 邏輯 ， 沒有 生活 ， 沒有 人 味 ， 沒有 共鳴 ， 唯一 真實 的 一點 ， 是 男生 輕易 被 原諒 而 女生 要 受盡 欺侮 。 如果 幾位 主演 演 的 是 兒童劇 ， 表演 可圈可點 ， 可惜 並不 是 ， 如果 打哈欠 流出 的 目油 也 算淚 的話 ， 那 可是 真 讓 我 好好 哭 了 一場 呢 。,1,2022-06-18 13:47:14,289,0
心灵奇旅,菲菲不停问我,有些 笑点 ， 其他 的 还是 算了吧 … … 最后 一句话 出来 感觉 作文 可以 给 满分 了 。,2,26/12/2020 20:48,1,0
心灵奇旅,菲菲不停问我,有些 笑点 ， 其他 的 还是 算了吧 好像 … … 最后 一句话 出来 感觉 作文 可以 给 满分 了 。,2,26/12/2020 20:48,1,0
心灵奇旅,菲菲不停问我,有些 笑点 ， 其他 的 出来 算了吧 … … 最后 一句话 还是 感觉 作文 可以 给 满分 了 。,2,26/12/2020 20:48,1,0
心灵奇旅,菲菲不停问我,有些 笑点 ， 其他 的 还是 算了吧 … … 最后 一句话 出来 感觉 作文 可以 给 满分 了 。,2,26/12/2020 20:48,1,0
一点就到家,戚阿九,能 听见 远山 树林 的 声音 ... 假使 配合 手势 特别 ... 传教 ...,3,2020-10-04 22:52:51,10,0
一点就到家,戚阿九,能 听见 远山 声音 ... 配合 手势 特别 ... 传教 ...,3,2020-10-04 22:52:51,10,0
一点就到家,戚阿九,能 听到 远山 树林 的 声音 ... 配合 手势 特别 ... 传教 ...,3,2020-10-04 22:52:51,10,0
一点就到家,戚阿九,能 听见 远山 树林 的 声音 ... 配合 手势 特别 ... 传教 ...,3,2020-10-04 22:52:51,10,0
盛夏未来,luvkiwilyh,故事 … … 也 很 土 … … 演技 不 评价 了 ， 还有 成长 空间,2,2021-10-07 13:08:48,15,0
盛夏未来,luvkiwilyh,故事 很弱 … … 也 很 石灰 … … 演技 不 评价 了 ， 还有 成长 空间,2,2021-10-07 13:08:48,15,0
盛夏未来,luvkiwilyh,故事 很弱 … … 也 很 土 … … 演技 了让 不 评价 了 ， 还有 成长 空间,2,2021-10-07 13:08:48,15,0
盛夏未来,luvkiwilyh,故事 很弱 … … 也 很 土 … … 演技 不 评价 了 ， 还有 成长 空间,2,2021-10-07 13:08:48,15,0
花木兰,白色加农炮,迪士尼 公主 片 水平 也 就是 这个 其实 … …,3,2020-11-22 16:47:08,0,0
花木兰,白色加农炮,迪士尼 公主 片 其实 就是 这个 水平 … …,3,2020-11-22 16:47:08,0,0
花木兰,白色加农炮,迪斯尼 公主 片 其实 也 就是 这个 水平 … …,3,2020-11-22 16:47:08,0,0
花木兰,白色加农炮,迪士尼 公主 片 其实 也 就是 这个 水平 … …,3,2020-11-22 16:47:08,0,0
这个杀手不太冷静,foguoguo,春节 档 需要 更 多 喜剧片,3,2022-02-05 13:21:01,0,0
这个杀手不太冷静,foguoguo,春节 档 需要 更 多 喜剧片,3,2022-02-05 13:21:01,0,0
这个杀手不太冷静,foguoguo,春节 更 需要 档 多 喜剧片,3,2022-02-05 13:21:01,0,0
这个杀手不太冷静,foguoguo,春节 档 需要 更 多 喜剧片,3,2022-02-05 13:21:01,0,0
一周的朋友,大平头猪,茹基夫 真的 说实话 赵今 麦 真的 真的 好 漂亮 妹妹 哭 的 很 真情实感 （ 一星 ） 林一 真的 真的 好帅 哥哥 演技 也 好好 （ 一星 ） 而且 而且 我 终于 get 到 了 沈月 的 颜 ！ ！ ！ 剧情 狗血 中多 还 夹杂着 一丝 老套 许洁 要是 还 活着 的话 这 不 妥妥 的 三 jio 恋 绿萍 和 Longpr 嘛 可是 我 竟然 哭 了 ！ 我 竟然 哭 了 ？ 一定 是 田馥 甄唱 的 太棒了 ！ ！ 我 永远 亲爱 这个 女人 ！ ！ ！ （ 一星 ） （ 还有 一星 是因为 我 的 朋友们 ）,4,2022-06-19 00:52:56,12,0
一周的朋友,大平头猪,颜值 真的 没话说 赵今 麦 真的 颜 真的 好 漂亮 妹妹 哭 的 很 真情实感 （ 一星 ） 林一 真的 真的 好帅 哥哥 演技 也 好好 （ 一星 ） 而且 你们 而且 我 终于 get 到 了 沈月 的 没能 颜 ！ ！ ！ 剧情 狗血 当中 还 夹杂着 一丝 老套 许洁 要是 还 活着 的话 这 不 妥妥 的 三 jio 恋 绿萍 和 紫菱 嘛 可是 我 竟然 哭 了 ！ 我 竟然 哭 了 ？ 一定 是 田馥 甄唱 的 太棒了 ！ ！ 我 永远 爱 这个 的 女人 ！ ！ ！ （ 我爱你 一星 ） （ 还有 一星 是因为 我 的 朋友们 ）,4,2022-06-19 00:52:56,12,0
一周的朋友,大平头猪,颜值 真的 没话说 颜 麦 真的 真的 好 漂亮 这 哭 的 很 真情实感 （ 一星 ） 林一 真的 真的 好帅 哥哥 演技 也 好好 （ 一星 ） 而且 而且 我 终于 get 到 了 沈月 的 赵今 爱 ！ ！ 许洁 狗血 当中 还 夹杂着 ！ 老套 剧情 要是 还 活着 的话 妹妹 不 妥妥 的 三 jio 恋 绿萍 和 紫菱 嘛 可是 我 竟然 哭 了 ！ 我 竟然 哭 了 ？ 一定 是 田馥 甄唱 的 太棒了 ！ ！ 我 永远 ！ 这个 女人 ！ ！ 一丝 （ 一星 ） （ 还有 一星 是因为 我 的 朋友们 ）,4,2022-06-19 00:52:56,12,0
一周的朋友,大平头猪,颜值 真的 没话说 赵今 麦 真的 真的 好 漂亮   妹妹 哭 的 很 真情实感 （ 一星 ） 林一 真的 真的 好帅   哥哥 演技 也 好好 （ 一星 ） 而且 而且 我 终于 get 到 了 沈月 的 颜 ！ ！ ！ 剧情 狗血   当中 还 夹杂着 一丝 老套 许洁 要是 还 活着 的话 这 不 妥妥 的 三 jio 恋 绿萍 和 紫菱 嘛 可是 我 竟然 哭 了 ！ 我 竟然 哭 了 ？ 一定 是 田馥 甄唱 的 太棒了 ！ ！ 我 永远 爱 这个 女人 ！ ！ ！ （ 一星 ） （ 还有 一星 是因为 我 的 朋友们 ）,4,2022-06-19 00:52:56,12,0
这个杀手不太冷静,微暗的火,成功 接过 花束 ， 满头 是 土 ， 怀着 刚刚 差点 被 活埋 恐惧 和 被 欺骗 的 愤怒 ， 边 笑着 边喊 “ 杀青 了 ” 的 画面 ； 和 片尾 花絮 里 魏翔 泪流满面 ， 颤抖着 的 语调 叙说 “ 感谢 闫非鹏 魔 给 我 这个 机会 ， 让 我 当 一次 男主角 ” 的 片段 ， 戏里 戏外 发生 互文 ， 是 电影 在 开心麻花 式 段子 戏谑 的 背后 ， 那 穿透 影视 寒冬 的 、 魔幻 时刻 的 温暖 。,3,2022-04-07 18:45:22,2,0
这个杀手不太冷静,微暗的火,当魏 成功 怀着 花束 ， 满头 是 土 ， 接过 刚刚 差点 被 活埋 的 恐惧 和 被 欺骗 的 愤怒 ， 边 笑着 段子 “ 我 杀青 了 ” 的 画面 ； 和 片尾 花絮 里 魏翔 泪流满面 ， ” 的 语调 叙说 “ 感谢 闫非鹏 魔 给 我 这个 机会 ， 让 我 当 一次 男主角 颤抖着 边喊 片段 ， 戏里 戏外 发生 互文 ， 才 是 电影 在 开心麻花 式 的 戏谑 的 背后 ， 那 一抹 穿透 影视 寒冬 的 、 魔幻 时刻 的 温暖 。,3,2022-04-07 18:45:22,2,0
这个杀手不太冷静,微暗的火,当魏 成功 接过 花束 ， 满头 是 土 ， 怀着 刚刚 差点 被 活埋 的 恐惧 讽刺 和 被 欺骗 的 愤怒 ， 边 笑着 边喊 “ 我 杀青 了 ” 的 画面 ； 和 片尾 圣诞礼物 花絮 里 魏翔 泪流满面 ， 颤抖着 的 语调 叙说 “ 感谢 闫非鹏 魔 给 我 这个 机会 ， 让 我 当 一次 男主角 ” 的 片段 ， 戏里 戏外 发生 譬如 互文 ， 才 是 电影 在 开心麻花 式 反射 段子 戏谑 的 背后 ， 那 一抹 穿透 影视 寒冬 的 、 魔幻 时刻 的 温暖 。,3,2022-04-07 18:45:22,2,0
这个杀手不太冷静,微暗的火,当魏 成功 接过 花束 ， 满头 是 土 ， 怀着 刚刚 差点 被 活埋 的 恐惧 和 被 欺骗 的 愤怒 ， 边 笑着 边喊 “ 我 杀青 了 ” 的 画面 ； 和 片尾 花絮 里 魏翔 泪流满面 ， 颤抖着 的 语调 叙说 “ 感谢 闫非鹏 魔 给 我 这个 机会 ， 让 我 当 一次 男主角 ” 的 片段 ， 戏里 戏外 发生 互文 ， 才 是 电影 在 开心麻花 式 段子 戏谑 的 背后 ， 那 一抹 穿透 影视 寒冬 的 、 魔幻 时刻 的 温暖 。,3,2022-04-07 18:45:22,2,0
心灵奇旅,文森特九六,2020 的 末尾 ， 终于 体会 到 了 久违 的 与 。 皮克斯 的 两面 ， 平凡 世界 的 幻想 ， 幻想 世界 的 平凡 ， 将 成年人 的 烦恼 在 童真 中 抚慰 将 孩子们 的 欢笑 在 中 丰满 。 对 生命 毫无 激情 的 纯真 种子 ， 聪慧 却 脆弱 ， 在 从零开始 的 直觉 体会 下 逐渐 向往 活着 的 真切 ， 一个 迎来 生命 转机 的 倒霉 男人 ， 执着 却 迷茫 ， 从 满怀 目标 出发 的 主观能动 后 步步 卸下 包袱 的 放空 ， 灵魂 在 其中 流淌 生成 ， 那 是 对 生活 的 敬爱 接纳 和 珍重 。 那么 事实 呢 ， 这 糟糕 的 一年 似乎 早已 不 允许 这种 天 真的 童话 存在 ， 异 世界 中 的 精灵 们 亦 这世界 的 每 一个 人 那般 有着 七情六欲 ， “ 人 的 乐 与 悲 ， 从未 在 这部 作品 中 超脱 ， 到头来 ， 生活 空前 的 艰辛 ， 看淡 一切 的 日子 那样 遥不可及 。 总 不能 放弃 希望 和 梦 吧 ， 摆脱 ， 大家 也 迎来 了 又 一次 新生 ， 皮克斯 将 那份 坚守 的 理想主义 与 乐观主义 ， 以 善良 和 浪漫 ， 化作 尘世 福音 。,5,25/12/2020 17:05,189,0
心灵奇旅,文森特九六,2020 年 的 结尾 ， 终于 体认 到 了 久违 的 温暖 与 柔软 。 皮克斯 的 两面 ， 平凡 世界 的 幻想 ， 幻想 世界 的 平凡 ， 将 成年人 的 烦恼 在 童真 中 抚慰 ， 将 孩子们 的 欢笑 在 成长 中 丰满 。 一颗 对 生命 毫无 快乐 的 纯真 黄豆 ， 聪慧 反而 脆弱 ， 在 从零开始 的 直觉 体认 下 逐渐 向往 活着 的 真切 ， 一个 迎来 生命 转机 的 倒霉 男人 ， 执着 反而 迷茫 ， 从 满怀 目标 出发 的 主观能动 后 步步 卸下 包袱 的 放空 ， 灵魂 在 这 其中 流淌 生成 ， 那 是 对 生活 的 敬爱 、 接纳 和 珍重 。 那么 事实 呢 ， 这 糟糕 的 一年 似乎 早已 不 允许 这种 天 真的 童话 存在 ， 异 世界 中 的 精灵 们 亦 如 这世界 的 每 一个 人 那般 有着 七情六欲 ， “ 人 ” 的 乐 与 悲 ， 从未 在 这部 作品集 中 超脱 ， 到头来 ， 生活 空前 的 艰辛 ， 看淡 一切 的 日子 那样 遥不可及 。 总 不能 放弃 相信 和 梦 吧 ， 摆脱 泥潭 ， 大家 也 迎来 了 又 一次 螺科岩 ， 皮克斯 将 那份 坚守 的 理想主义 与 乐观主义 ， 以 和善 和 浪漫 之名 ， 化作 尘世 福音 。,5,25/12/2020 17:05,189,0
心灵奇旅,文森特九六,2020 总 的 末尾 ， 终于 体会 到 了 。 的 温暖 与 柔软 。 皮克斯 的 两面 ， 平凡 亦 的 幻想 ， 幻想 世界 的 平凡 七情六欲 将 成年人 ， 烦恼 在 童真 中 抚慰 ， ， 孩子们 的 欢笑 在 成长 中 丰满 。 一颗 对 生命 毫无 激情 的 纯真 种子 ， 聪慧 却 迎来 ， 在 从零开始 的 直觉 体会 下 逐渐 向往 活着 的 真切 ， 一个 迎来 生命 转机 的 卸下 男人 ， 执着 却 迷茫 ， 从 满怀 目标 天 的 主观能动 后 步步 倒霉 包袱 的 放空 ， 灵魂 在 这 其中 流淌 生成 ， 那 是 对 生活 的 敬爱 、 接纳 和 珍重 。 那么 事实 久违 ， 这 糟糕 的 一年 似乎 早已 不 允许 这种 出发 真的 童话 存在 ， 异 世界 中 的 精灵 们 世界 如 这世界 的 每 一个 人 那般 有着 ， ， “ 人 ” 的 乐 与 悲 ， 从未 在 这部 作品 中 超脱 的 到头来 ， 生活 空前 的 艰辛 将 看淡 一切 的 日子 那样 遥不可及 。 年 不能 放弃 希望 和 梦 吧 ， 摆脱 泥潭 ， 大家 也 脆弱 了 又 一次 新生 ， 皮克斯 将 那份 坚守 的 理想主义 与 乐观主义 ， 以 善良 和 浪漫 之名 ， 化作 尘世 福音 呢,5,25/12/2020 17:05,189,0
心灵奇旅,文森特九六,2020 年 的 末尾 ， 终于 体会 到 了 久违 的 温暖 与 柔软 。 皮克斯 的 两面 ， 平凡 世界 的 幻想 ， 幻想 世界 的 平凡 ， 将 成年人 的 烦恼 在 童真 中 抚慰 ， 将 孩子们 的 欢笑 在 成长 中 丰满 。 一颗 对 生命 毫无 激情 的 纯真 种子 ， 聪慧 却 脆弱 ， 在 从零开始 的 直觉 体会 下 逐渐 向往 活着 的 真切 ， 一个 迎来 生命 转机 的 倒霉 男人 ， 执着 却 迷茫 ， 从 满怀 目标 出发 的 主观能动 后 步步 卸下 包袱 的 放空 ， 灵魂 在 这 其中 流淌 生成 ， 那 是 对 生活 的 敬爱 、 接纳 和 珍重 。 那么 事实 呢 ， 这 糟糕 的 一年 似乎 早已 不 允许 这种 天 真的 童话 存在 ， 异 世界 中 的 精灵 们 亦 如 这世界 的 每 一个 人 那般 有着 七情六欲 ， “ 人 ” 的 乐 与 悲 ， 从未 在 这部 作品 中 超脱 ， 到头来 ， 生活 空前 的 艰辛 ， 看淡 一切 的 日子 那样 遥不可及 。 总 不能 放弃 希望 和 梦 吧 ， 摆脱 泥潭 ， 大家 也 迎来 了 又 一次 新生 ， 皮克斯 将 那份 坚守 的 理想主义 与 乐观主义 ， 以 善良 和 浪漫 之名 ， 化作 尘世 福音 。,5,25/12/2020 17:05,189,0
唐人街探案3,前戏大师,最 期待 的 电影 春节 电影 ！ 桥段 很 密集 很 通俗 ， 非常适合 过年 和 家里 爸妈 试着 观看 。 刘昊然 的 颜 ， 张 子枫 的 反转 我 都 超爱 。 而且 不 单单 只是 搞笑 了 ， 用心看 还是 能 拉内默藏县 很多 价值观 的 ， 适合 二刷 。 强 「 强 」 联手 ， 「 昊 」 事成 双 ！,5,2021-02-12 12:38:42,154,0
唐人街探案3,前戏大师,最 期待 的 电影 春节 电影 ！ 笑点 很 密集 很 通俗 ， 非常适合 过年 和 家里 爸妈 一起 观看 。 刘昊然 的 颜 ， 了用 张 子枫 的 反转 企盼 我 都 超爱 。 而且 不 单单 只是 搞笑 了 ， 用心看 还是 能 体会出 筑底 很多 价值观 的 ， 适合 二刷 。 强 「 强 」 联手 ， 「 昊 」 事成 双 ！,5,2021-02-12 12:38:42,154,0
唐人街探案3,前戏大师,最 期待 的 电影 春节 电影 ！ 笑点 很 密集 很 通俗 ， 非常适合 和 家里 爸妈 一起 。 刘昊然 的 颜 ， 张 子枫 的 反转 我 都 超爱 而且 不 单单 只是 搞笑 了 ， 用心看 还是 能 体会出 很多 价值观 的 ， 二刷 。 强 「 强 」 联手 ， 「 昊 」 事成 双 ！,5,2021-02-12 12:38:42,154,0
唐人街探案3,前戏大师,最 期待 的 电影 春节 电影 ！ 笑点 很 密集 很 通俗 ， 非常适合 过年 和 家里 爸妈 一起 观看 。 刘昊然 的 颜 ， 张 子枫 的 反转 我 都 超爱 。 而且 不 单单 只是 搞笑 了 ， 用心看 还是 能 体会出 很多 价值观 的 ， 适合 二刷 。 强 「 强 」 联手 ， 「 昊 」 事成 双 ！,5,2021-02-12 12:38:42,154,0
独行月球,宝宝星,我 理解 有 什么 好 骂 的 ， 纯纯 的 两个 小时 ， 一个 喜剧片 干嘛 要求 那么 多 深度 艺术 造诣 的 ， 沈马 让 我 开心 了 就 这么 简单 。,5,2022-08-03 17:36:51,333,0
独行月球,宝宝星,我 不 理解 有 什么 好 骂 的 ， 黄荻钧 开心 的 两个 小时 ， 一个 喜剧片 干嘛 要求 那么 多 深度 艺术 造诣 的 ， 沈马 让 我 开心 了 就 这么 简单 。,5,2022-08-03 17:36:51,333,0
